"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7048,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6233,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.458,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.2323,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.96208,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.71115,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.56985,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.6141,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.75497,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.88486,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.92715,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.89672,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.81309,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.68629,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.55593,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.47207,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.47971,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.55678,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.68754,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.86655,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.049,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.1782,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.2102,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.1907,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.1748,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.1977,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2423,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2768,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2707,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2214,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1198,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.95898,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.79508,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.70583,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",99.75163,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",99.86224,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",99.94501,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",99.92818,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.83215,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.68096,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.49294,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.32651,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.2616,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.35934,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.52033,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.61385,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.54375,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.38192,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.22355,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.13422,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.09354,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.0722,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.06066,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.07817,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.16823,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.36478,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.58598,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.71323,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.64548,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.4476,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.18709,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.90099,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.62543,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.39804,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.24988,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.14911,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.0641,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.41079,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.46189,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.51732,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.61917,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.68568,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.71222,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.70575,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.7121,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.75532,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.85882,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0318,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2948,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.542,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.6609,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6905,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6718,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6027,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5962,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5239,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4434,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3882,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.4544,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5538,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5986,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5484,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.449,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3884,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.3995,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4846,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4737,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3798,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3331,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3563,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4184,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.6122,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8189,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.8994,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8874,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.8822,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8796,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8748,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.8621,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.88,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.9583,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.0551,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.1831,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2197,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2008,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.203,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2548,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.28,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2247,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.1607,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.1129,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.0895,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.0742,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.0764,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.0162,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.8774,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7089,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5715,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.597,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.707,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7852,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.829,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.7552,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.6107,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4068,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3834,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.5052,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7065,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.858,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8113,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3444,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.3129,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.24394,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.87191,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.0145,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.21116,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.45638,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.77046,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.8017,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.8132,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.8026,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7644,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7903,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8486,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.9395,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9983,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.019,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.0177,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.9877,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.9518,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.9575,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.8997,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7364,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.5492,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5033,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.4697,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.3917,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.2319,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.96317,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.89299,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.0227,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2287,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.3936,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.4307,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4261,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4423,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5149,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.5845,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6099,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5962,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.5975,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.6811,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7247,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.743,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.7878,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.9011,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.0661,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2016,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.262,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.2315,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1969,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.1642,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1546,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.1477,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2024,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2813,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2825,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2135,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1745,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2112,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3004,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3502,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2857,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.1776,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1106,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.0952,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.1838,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.2946,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.3347,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.3469,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.376,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4363,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.4478,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.3899,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2936,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.1922,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.1209,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.12,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.2283,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.2775,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.1326,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.7728,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.1537,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.32588,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.82196,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.74567,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.85382,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.99171,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.7935,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.5723,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.0437,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.692,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.766,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.5081,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.2767,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.0556,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.75108,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.19145,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.66904,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.32231,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.11511,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",97.88408,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",97.53287,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",97.377,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",97.30128,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",97.22798,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",96.84773,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",96.39542,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",96.44819,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",97.62637,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.29484,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.7706,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.32858,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.56464,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.20001,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.22536,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.38249,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.61392,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.00009,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.74908,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0299,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.63349,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.64375,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",97.752,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",97.58488,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",97.79061,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",98.36095,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.0351,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.40593,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.37783,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.28383,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.00613,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",98.49622,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",97.99404,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",97.75072,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",98.08186,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",98.90495,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",99.39525,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",99.50802,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",99.46214,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.32163,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.23341,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",98.90747,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",97.83852,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",96.41253,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",95.50871,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",95.25168,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",95.15078,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",95.14439,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",95.27792,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",95.54105,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",95.6008,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",95.07845,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",94.80715,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",94.68691,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",94.7041,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",94.69383,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",94.90833,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",95.21396,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",95.26709,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",95.15176,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",94.93623,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",94.82086,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",94.86565,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.39841,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.89655,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.95055,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",95.77431,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.57742,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.46882,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.43966,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.40499,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.43004,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.47284,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.43607,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.38551,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.37161,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.46476,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.61542,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.62247,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.53589,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.51128,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.6045,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.67334,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.66848,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.61077,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.56539,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.56116,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.51308,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.42622,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.45929,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.56574,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.69123,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.79015,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.8538,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.88833,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.97403,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0464,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0716,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0665,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0581,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.0731,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1157,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.26,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.3769,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.4511,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.5099,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.6109,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.6908,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.7412,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.7897,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.85,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.0116,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.1795,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.3279,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4702,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4955,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4411,
